,Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price
160,New,HP ChromeBook 14b-na0017ns,HP,Chromebook,AMD Ryzen 3 3250C,AMD Radeon Vega 3 Graphics,8,128,SSD,14.0,0,3153.0,889.0,9553665.0
161,New,Dell Vostro 3510,Dell,Vostro,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,9883500.0
162,New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.6,0,15648.0,6300.0,25063500.0
163,New,ASUS TUF Gaming A15 2023 FA507NV-LP031W,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4060,16,512,SSD,15.6,0,23295.0,19703.0,22258500.0
164,New,MSI Thin GF63 12UDX-042XES,MSI,Thin,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401.0,9466.0,16483500.0
165,New,Lenovo Ideapad Gaming 3 Gen 6,Lenovo,IdeaPad,Intel Core i5-11320H,GTX 1650,16,512,SSD,15.6,0,10884.0,7878.0,13678665.0
166,New,Lenovo Legion 5 15IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3060,16,1000,SSD,15.6,0,25766.0,16840.0,25888665.0
167,New,HP 15S-EQ2086NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612.0,1539.0,7903500.0
168,New,HP Essential 255 G8,HP,255,AMD 3020e,AMD Radeon Graphics,8,256,SSD,15.6,0,2411.0,475.0,5593500.0
169,New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 5 5600H,GTX 1650,16,512,SSD,15.6,0,16751.0,7878.0,12853665.0
170,New,Medion Akoya E14301,Medion,Akoya,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,4,256,SSD,14.0,0,6868.0,1577.0,8233500.0
171,New,ASUS Vivobook 14 F1402ZA-EK610,Asus,VivoBook,Intel Core i3-1215U,Intel UHD Graphics,8,256,SSD,14.0,0,10548.0,1495.0,7573500.0
172,New,MSI Modern 14 C12M-077XES,MSI,Modern,Intel Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,14.0,0,13289.0,2657.0,16483500.0
173,Refurbished,ASUS ROG Strix G15 G513RM-HQ012,Asus,ROG,AMD Ryzen 7 6800H,RTX 3060,16,1000,SSD,15.6,0,23136.0,16840.0,31333500.0
174,New,MSI Modern 15 B13M-280XES,MSI,Modern,Intel Core i5-1335U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,14372.0,2657.0,13513500.0
175,New,HP 15S-eq2091ns,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,12,512,SSD,15.6,0,15676.0,2241.0,12358500.0
176,New,Lenovo Ideapad Duet 5 Chromebook,Lenovo,IdeaPad,Snapdragon 7c,Adreno 618,8,128,eMMC,13.3,1,3712.0,127.0,9883500.0
177,New,Acer Nitro 5 AN515-47-R5K6,Acer,Nitro,AMD Ryzen 5 7535HS,RTX 3050,16,1000,SSD,15.6,0,18023.0,9466.0,19783500.0
178,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,7408500.0
179,New,MSI Prestige 16 Studio A13VF-042XES,MSI,Prestige,Intel Core i7-13700H,RTX 4060,32,1000,SSD,16.0,0,26456.0,19703.0,32983500.0
180,New,HP 15S-EQ1158NS,HP,15S,AMD 3020e,AMD Radeon Graphics,4,128,SSD,15.6,0,2411.0,475.0,6253500.0
181,New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,8728500.0
182,New,LG Gram 17Z90R-G.AA75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,17.0,0,18760.0,2657.0,29683500.0
183,New,MSI Prestige 16 Studio A13VE-045XES,MSI,Prestige,Intel Core i7-13700H,RTX 4050,32,1000,SSD,16.0,0,26456.0,14435.0,32983500.0
184,New,ASUS E410MA-EK1356WS,Asus,E410,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.0,0,1546.0,317.0,5758500.0
185,New,HP OMEN 17-cm2003ns,HP,Omen,Intel Core i7-13700HX,RTX 4060,32,1000,SSD,17.3,0,32855.0,19703.0,29683500.0
186,New,Medion Akoya E16401 MD62264,Medion,Akoya,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,16.1,0,9564.0,2657.0,8233500.0
187,New,Lenovo V15 G2 ALC,Lenovo,V15,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,6583500.0
188,New,ASUS ZenBook 14 OLED UM3402YA-KM512WS,Asus,ZenBook,AMD Ryzen 7 7730U,AMD Radeon Graphics,16,512,SSD,14.0,0,18183.0,2433.0,18958500.0
189,Refurbished,Alurin Flex Advance,Alurin,Flex Advance,Intel Core I5-1155G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9814.0,2657.0,6083550.0
190,New,Acer Aspire 3 A315-58-32EE,Acer,Aspire,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,8233500.0
191,New,ASUS Chromebook Vibe CX55 Flip CX5501FEA-NA0271,Asus,Chromebook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,1,5934.0,1495.0,11533500.0
192,New,MSI Stealth 17 Studio A13VG-017ES,MSI,Stealth,Intel Core i7-13700H,RTX 4070,32,1000,SSD,17.3,0,26456.0,26942.0,48658500.0
193,New,ASUS Vivobook 17 F1704VA-AU083W,Asus,VivoBook,Intel Core i5-1335U,Intel Iris Xe Graphics,16,512,SSD,17.3,0,14372.0,2657.0,14833500.0
194,New,HP Victus 16-e1007ns,HP,Victus,AMD Ryzen 7 6800H,RTX 3050,16,512,SSD,16.1,0,23136.0,9466.0,18133500.0
195,New,MSI Pulse 17 B13VGK-085XES,MSI,Pulse,Intel Core i7-13700H,RTX 4070,16,1000,SSD,17.3,0,26456.0,26942.0,34633500.0
196,New,ASUS ExpertBook B1500CEAE-EJ3535X,Asus,ExpertBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,17308500.0
197,New,Medion Akoya E15301,Medion,Akoya,AMD Ryzen 7 3700U,AMD Radeon Vega 10 Graphics,8,512,SSD,15.6,0,7099.0,1544.0,8233500.0
198,New,ASUS Vivobook 14 F1402ZA-EK611W,Asus,VivoBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,14.0,0,12993.0,2657.0,11863665.0
199,New,Razer Blade 15 QHD,Razer,Blade,Intel Core i7-12800H,RTX 3060,16,1000,SSD,15.6,0,24504.0,16840.0,46199835.0
200,New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Apple M1 GPU,8,256,SSD,13.3,0,14145.0,4850.0,20113500.0
201,New,ASUS Chromebook CX1700CKA-BX0079,Asus,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,64,eMMC,17.3,0,1882.0,1495.0,7078500.0
202,New,ASUS VivoBook F1500EA-BQ2649W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,8233500.0
203,New,HP Omen 16-b1016ns,HP,Omen,Intel Core i7-12700H,RTX 3060,16,1000,SSD,16.1,0,25766.0,16840.0,26383500.0
204,New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,15.6,0,20856.0,9466.0,17803665.0
205,New,ASUS ZenBook 14 OLED UM3402YA-KM091,Asus,ZenBook,AMD Ryzen 5 5625U,AMD Radeon Graphics,16,512,SSD,14.0,0,14837.0,1996.0,16483500.0
206,New,MSI Bravo 15 B5ED-019XES,MSI,Bravo,AMD Ryzen 5 5600H,RX 6500M,8,512,SSD,15.6,0,16751.0,7537.0,14338500.0
207,New,ASUS TUF Dash F15 FX517ZE-HN050,Asus,TUF,Intel Core i7-12650H,RTX 3050,16,512,SSD,15.6,0,22065.0,9466.0,21433500.0
208,New,MSI Stealth 15 A13VF-019XES,MSI,Stealth,Intel Core i7-13620H,RTX 4060,16,1000,SSD,15.6,0,24272.0,19703.0,29683500.0
209,New,MSI Katana GF66 12UE-1202XES,MSI,Katana,Intel Core i7-12650H,RTX 3060,16,512,SSD,15.6,0,22065.0,16840.0,21433500.0
210,New,MSI Modern 15 B13M-283ES,MSI,Modern,Intel Core i7-1355U,Intel Iris Xe Graphics,16,1000,SSD,15.6,0,14369.0,2657.0,19288665.0
211,New,ASUS Chromebook Vibe CX34 Flip CX3401FBA-N90030,Asus,Chromebook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,14.0,1,12993.0,2657.0,14833500.0
212,New,Lenovo ThinkBook 16 G4+ IAP,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,16.0,0,12993.0,2657.0,17968500.0
213,New,ASUS ZenBook 14X OLED UM5401QA-L7177,Asus,ZenBook,AMD Ryzen 7 5800H,AMD Radeon Graphics,16,512,SSD,14.0,0,20856.0,2736.0,19783500.0
214,New,Gigabyte AERO 16 XE5-73ES938HP,Gigabyte,Aero,Intel Core i7-12700H,RTX 3070,16,2000,SSD,16.0,0,25766.0,22238.0,47833500.0
215,New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,15.3,0,15648.0,6300.0,26383500.0
216,New,Lenovo IdeaPad 3,Lenovo,IdeaPad,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,8233500.0
217,New,Acer Nitro 5 AN515-58-7571,Acer,Nitro,Intel Core i7-12700H,RTX 3060,16,512,SSD,15.6,0,25766.0,16840.0,24733500.0
218,New,MSI Prestige 16 Studio A13VE-046XES,MSI,Prestige,Intel Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456.0,14435.0,31333500.0
219,New,ASUS ZenBook 13 OLED UX325EA-KG744W,Asus,ZenBook,Intel Evo Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,13.3,0,10011.0,2657.0,19783500.0
220,New,MSI Bravo 15 B5ED-018XES,MSI,Bravo,AMD Ryzen 7 5800H,RX 6500M,16,512,SSD,15.6,0,20856.0,7537.0,16483500.0
221,New,ASUS TUF Gaming A15 2023 FA507NU-LP045,Asus,TUF,AMD Ryzen 7 7735HS,RTX 4050,16,512,SSD,15.6,0,23295.0,14435.0,18793665.0
222,New,HP Chromebook 15a-na0000ns,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,64,eMMC,15.6,0,1882.0,1495.0,6204000.0
223,New,HP OMEN 17-cm2006ns,HP,Omen,Intel Core i7-13700HX,RTX 4070,32,1000,SSD,17.3,0,32855.0,26942.0,32983500.0
224,New,Lenovo Yoga Slim 7 ProX 14IAH7,Lenovo,Yoga,Intel Evo Core i5-12500H,Intel Iris Xe Graphics,16,512,SSD,14.5,0,20660.0,2657.0,25228500.0
225,New,ASUS ExpertBook B1 B1500CEAE-BQ2834X,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9564.0,2657.0,13183500.0
226,New,MSI Pulse GL76 12UEK-827XES,MSI,Pulse,Intel Core i9-12900H,RTX 3060,32,1000,SSD,17.3,0,27500.0,16840.0,26383500.0
227,New,Acer Aspire 5 A515-57-51Q4,Acer,Aspire,Intel Core i5-1235U,MX550,8,512,SSD,15.6,0,12993.0,4545.0,19948665.0
228,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,11533500.0
229,New,Lenovo ThinkBook 14s Yoga G2 IAP,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,14.0,1,12993.0,2657.0,19189830.0
230,New,ASUS F1500EA-BQ3074W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,8233500.0
231,New,ASUS P1512CEA-EJ0213X,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,10048500.0
232,New,ASUS VivoBook Flip TP470EA-EC402W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,1,9564.0,2657.0,14833500.0
233,New,Lenovo IdeaPad 5 Pro 14ITL6,Lenovo,IdeaPad,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,14.0,0,10011.0,2657.0,16483500.0
234,New,MSI Stealth 14 Studio A13VG-047XES,MSI,Stealth,Intel Core i7-13700H,RTX 4070,32,1000,SSD,14.0,0,26456.0,26942.0,42058665.0
235,New,MSI Stealth 16 Studio A13VG-036XES,MSI,Stealth,Intel Core i7-13700H,RTX 4070,32,1000,SSD,16.0,0,26456.0,26942.0,42883665.0
236,New,Samsung Galaxy Book2 Pro,Samsung,Galaxy Book,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,13.3,0,16814.0,2657.0,25558500.0
237,New,ASUS ExpertBook P1512CEA-EJ0084X,Asus,ExpertBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10011.0,2657.0,14008500.0
238,New,MSI Modern 14 C12M-030XES,MSI,Modern,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,11533500.0
239,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,5692500.0
240,New,Apple Macbook Pro,Apple,MacBook Pro,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.3,0,15648.0,6300.0,26713500.0
241,New,ASUS TUF Gaming F15 FX507ZU4-LP040,Asus,TUF,Intel Core i7-12700H,RTX 4050,16,512,SSD,15.6,0,25766.0,14435.0,25063665.0
242,New,Acer Nitro 5 AN515-45-R6CN,Acer,Nitro,AMD Ryzen 7 5800H,RTX 3080,32,1000,SSD,15.6,0,20856.0,25128.0,37933500.0
243,New,Razer Blade 17 QHD 240Hz,Razer,Blade,Intel Core i7-12800H,RTX 3060,16,1000,SSD,17.3,0,24504.0,16840.0,51149835.0
244,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,7903500.0
245,New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993.0,2657.0,10378665.0
246,New,Lenovo V15 G2 ALC,Lenovo,V15,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,15.6,0,12868.0,1970.0,7837500.0
247,New,ASUS TUF Gaming F15 FX507ZV4-LP047,Asus,TUF,Intel Core i7-12700H,RTX 4060,16,1000,SSD,15.6,0,25766.0,19703.0,29683500.0
248,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,7408500.0
249,New,Acer Nitro 5 AN515-47-R6UV,Acer,Nitro,AMD Ryzen 7 7735HS,RTX 3050,16,1000,SSD,15.6,0,23295.0,9466.0,21433665.0
250,New,ASUS TUF Gaming F15 FX507ZV4-LP004,Asus,TUF,Intel Core i7-12700H,RTX 4060,32,1000,SSD,15.6,0,25766.0,19703.0,32983500.0
251,New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.6,0,15648.0,6300.0,25063500.0
252,New,HP ChromeBook 14a-na1006ns,HP,Chromebook,Intel Celeron N4500,Intel UHD Graphics,4,64,eMMC,14.0,0,1882.0,1495.0,6253500.0
253,New,MSI Creator Z16 HX Studio B13VFTO-034ES,MSI,Creator,Intel Core i7-13700HX,RTX 4060,32,1000,SSD,16.0,1,32855.0,19703.0,45028665.0
254,New,Medion Erazer Crawler E30,Medion,Erazer,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401.0,9466.0,14173500.0
255,New,LG Gram 17Z90Q,LG,Gram,Intel Evo Core i7-1260P,Intel Iris Xe Graphics,32,1000,SSD,17.0,0,16814.0,2657.0,29848665.0
256,New,MSI Pulse 17 B13VFK-072XES,MSI,Pulse,Intel Core i7-13700H,RTX 4060,16,1000,SSD,17.3,0,26456.0,19703.0,31333500.0
257,New,HP 255 G8,HP,255,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612.0,1539.0,6402000.0
258,New,Lenovo V15 G2,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,8233500.0
259,New,Lenovo IdeaPad Gaming 3 15ACH6-381,Lenovo,IdeaPad,AMD Ryzen 5 5600H,RTX 3050,8,512,SSD,15.6,0,16751.0,9466.0,15589530.0
260,New,ASUS ROG Strix G16 G614JZ-N3008,Asus,ROG,Intel Core i7-13650HX,RTX 4080,32,1000,SSD,16.0,0,30814.0,34435.0,42883665.0
261,New,ASUS VivoBook 15 F1500EA-EJ3069W,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,14998500.0
262,New,MSI Summit E13 Flip Evo A13MT-228ES,MSI,Summit,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,1000,SSD,13.4,1,18760.0,2657.0,29683500.0
263,New,ASUS E410MA-EK1928WS,Asus,E410,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.0,0,1546.0,317.0,7458000.0
264,New,HP Pavilion 14-dv2004ns,HP,Pavilion,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,14833665.0
265,New,LG Ultra PC 17U70Q-P.AA78B,LG,Ultra,Intel Core i7-1260P,RTX 3050,16,1000,SSD,17.0,0,16814.0,9466.0,32983500.0
266,New,Lenovo IdeaPad Gaming 3 15IAH7,Lenovo,IdeaPad,Intel Core i5-12500H,RTX 3050,16,512,SSD,15.6,0,20660.0,9466.0,16978665.0
267,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8398500.0
268,New,Lenovo V15 G2,Lenovo,V15,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,7309335.0
269,New,MSI Creator Z16 HX Studio B13VETO-047XES,MSI,Creator,Intel Core i7-13700HX,RTX 4050,32,1000,SSD,16.0,1,32855.0,14435.0,41233500.0
270,New,Samsung Galaxy Book2,Samsung,Galaxy Book,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,15.6,0,12993.0,2657.0,14008500.0
271,New,Dell Vostro 3510,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11387475.0
272,New,ASUS ExpertBook B3 Flip B3402FBA-EC0434X,Asus,ExpertBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,14.0,1,12993.0,2657.0,19453500.0
273,New,ASUS TUF Gaming A17 FA707XI-HX019,Asus,TUF,AMD Ryzen 9 7940HS,RTX 4070,32,1000,SSD,17.3,0,30132.0,26942.0,31333665.0
274,New,HP Victus 16-d1040ns,HP,Victus,Intel Core i7-12700H,RTX 3060,32,512,SSD,16.1,0,25766.0,16840.0,24733665.0
275,New,Asus TUF Gaming A15 FA507RR-HQ008,Asus,TUF,AMD Ryzen 7 6800H,RTX 3070,32,1000,SSD,15.6,0,23136.0,22238.0,31168500.0
276,New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,13.6,0,15648.0,6300.0,30838500.0
277,New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,15.6,0,18219.0,2351.0,18628500.0
278,New,MSI Prestige 13 Evo A13M-068ES,MSI,Prestige,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,32,1000,SSD,13.3,0,18760.0,2657.0,26383500.0
279,New,Lenovo Chromebook IdeaPad 3 CB 14IGL05,Lenovo,IdeaPad,Intel Celeron N4020,Intel UHD Graphics 600,8,64,eMMC,14.0,0,1546.0,317.0,6451500.0
280,New,HP ProBook 650 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11698500.0
281,New,Dell Vostro 3520,Dell,Vostro,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,14668500.0
282,New,ASUS ROG Zephyrus G16 2023 GU603VI-N4006,Asus,ROG,Intel Core i9-13900H,RTX 4070,32,1000,SSD,16.0,0,27858.0,26942.0,42883500.0
283,New,MSI Modern 15 B5M-017XES,MSI,Modern,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,15.6,0,18219.0,2351.0,14833500.0
284,New,HP OMEN 16-n0012ns,HP,Omen,AMD Ryzen 7 6800H,RTX 3050,16,512,SSD,16.1,0,23136.0,9466.0,23083500.0
285,New,HP ChromeBook 14a-na1009ns,HP,Chromebook,Intel Pentium Silver N6000,Intel UHD Graphics,8,128,eMMC,14.0,0,2997.0,1495.0,7573335.0
286,New,MSI Creator Z17 HX Studio A13VFT-048ES,MSI,Creator,Intel Core i9-13950HX,RTX 4060,32,1000,SSD,17.0,1,41877.0,19703.0,49153665.0
287,New,MSI Prestige 14 Evo B13M-276ES,MSI,Prestige,Intel Evo Core i7-13700H,Intel Iris Xe Graphics,16,512,SSD,14.0,0,26456.0,2657.0,23083500.0
288,New,HP Pavilion Plus 14-eh0008ns,HP,Pavilion,Intel Core i7-1255U,RTX 2050,16,512,SSD,14.0,0,13289.0,7757.0,28528665.0
289,New,Acer Aspire 3 A314-36P-30XR,Acer,Aspire,Intel Core i3-N305,Intel UHD Graphics,8,512,SSD,14.0,0,9770.0,1495.0,9883500.0
290,New,MSI Raider GE68HX 13VF-046XES,MSI,Raider,Intel Core i7-13700HX,RTX 4060,32,1000,SSD,16.0,0,32855.0,19703.0,41233500.0
291,New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,15.3,0,15648.0,6300.0,26383500.0
292,New,ASUS ROG Strix Scar 16 2023 G634JY-N4013,Asus,ROG,Intel Core i9-13980HX,RTX 4090,32,1000,SSD,16.0,0,46648.0,38262.0,61033665.0
293,New,Acer Extensa 15 EX215-54-51BK,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,7425000.0
294,New,Acer Aspire 3 A315-58-77EL,Acer,Aspire,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,12358500.0
295,New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 10 Core 3480 MHz,Apple M2 Pro GPU,16,512,SSD,14.2,0,21851.0,12450.0,36448500.0
296,New,MSI Creator M16 B12UDX-688XES,MSI,Creator,Intel Core i7-12650H,RTX 3050,16,512,SSD,16.0,0,22065.0,9466.0,23083500.0
297,New,Lenovo V15 G2 ALC,Lenovo,V15,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868.0,1970.0,7408500.0
298,New,Alurin Flex,Alurin,Flex,Intel Core i3-10110U,Intel UHD Graphics,8,512,SSD,14.0,0,3866.0,1495.0,7423350.0
299,New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,13.6,0,15648.0,6300.0,30838500.0
300,New,ASUS Chromebook Flip CM1 CM1400FXA-EC0109 3015Ce,Asus,Chromebook,AMD 3015Ce,AMD Radeon Graphics,8,64,eMMC,14.0,1,2099.0,889.0,7408665.0
301,New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,6913500.0
302,New,MSI Prestige 14 Evo B13M-282ES,MSI,Prestige,Intel Evo Core i5-13500H,Intel Iris Xe Graphics,16,512,SSD,14.0,0,21876.0,2657.0,22093665.0
303,Refurbished,HP EliteBook 840 G3,HP,EliteBook,Intel Core i5-6300U,Intel HD Graphics 520,16,512,SSD,14.0,0,3214.0,864.0,5161695.0
304,New,HP Victus 16-d1030ns,HP,Victus,Intel Core i7-12700H,RTX 3050,16,1000,SSD,16.1,0,25766.0,9466.0,21433665.0
305,New,HP Pavilion 14-ec0011ns,HP,Pavilion,AMD Ryzen 7 5700U,AMD Radeon Graphics,16,512,SSD,14.0,0,15676.0,2241.0,14833665.0
306,New,MSI Creator M16 B13VE-680XES,MSI,Creator,Intel Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456.0,14435.0,28858500.0
307,New,ASUS ROG Strix Scar 18 2023 G834JY-N5012,Asus,ROG,Intel Core i9-13980HX,RTX 4090,32,1000,SSD,18.0,0,46648.0,38262.0,61033665.0
308,New,ASUS Zenbook 14 OLED UX3402ZA-KM020W,Asus,ZenBook,Intel Evo Core i5-1240P,Intel Iris Xe Graphics,16,512,SSD,14.0,0,16671.0,2657.0,19783500.0
309,New,ASUS Vivobook 17 F1704VA-AU084W,Asus,VivoBook,Intel Core i7-1355U,Intel Iris Xe Graphics,16,512,SSD,17.3,0,14369.0,2657.0,16483500.0
310,New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Apple M1 GPU,16,256,SSD,13.3,0,14145.0,4850.0,22258500.0
311,New,PcCom Revolt 3060,PcCom,Revolt,Intel Core i7-12700H,RTX 3060,32,500,SSD,15.6,0,25766.0,16840.0,25558500.0
312,New,HP OMEN 16-n0009ns,HP,Omen,AMD Ryzen 7 6800H,RTX 3060,16,1000,SSD,16.1,0,23136.0,16840.0,28033665.0
313,New,ASUS TUF Dash F15 FX517ZM-HN002,Asus,TUF,Intel Core i7-12650H,RTX 3060,16,512,SSD,15.6,0,22065.0,16840.0,28033500.0
314,New,ASUS Chromebook CX1500CKA-EJ0181,Asus,Chromebook,Intel Celeron N4500,Intel UHD Graphics,8,64,eMMC,15.6,0,1882.0,1495.0,6303000.0
315,New,Alurin Go,Alurin,Go,Intel Pentium N4200,Intel HD Graphics 505,8,128,SSD,14.1,0,2169.0,361.0,5113515.0
316,New,HP 255 G8,HP,255,AMD Ryzen 3 3250U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3748.0,889.0,6253500.0
317,New,ASUS ExpertBook B7 Flip B7402FBA-L90638X,Asus,ExpertBook,Intel Core i7-1260P,Intel Iris Xe Graphics,16,512,SSD,14.0,1,16814.0,2657.0,34798500.0
318,New,MSI Prestige 16 A12UD-220ES,MSI,Prestige,Intel Core i7-1280P,RTX 3050,16,1000,SSD,16.0,0,20311.0,9466.0,31168500.0
319,New,Dell Latitude 3520,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,13018500.0
320,New,HP ENVY x360 13-bf0003ns,HP,Envy,Intel Evo Core i7-1250U,Intel Iris Xe Graphics,16,1000,SSD,13.3,1,11391.0,2657.0,23083500.0
